"long","lat","variety","seeding_rate","seed_spacing","speed"
-91.8463695996778,40.3788485515063,"P1498",34.3011,6.0957,4.73
-91.8463693996779,40.3788676515063,"P1498",34.2871,6.0982,4.74
-91.8463687996778,40.3788867515063,"P1498",34.3071,6.0946,4.73
-91.8463685996778,40.3789057515063,"P1498",34.3061,6.0948,4.74
-91.8463679996779,40.3789247515063,"P1498",34.3151,6.0932,4.74
-91.8463676996779,40.3789437515063,"P1498",34.3091,6.0943,4.74
-91.8463674996779,40.3789627515063,"P1498",34.3271,6.0911,4.74
-91.8463671996778,40.3789818515063,"P1498",34.3381,6.0891,4.75
-91.8463667996779,40.3790008515063,"P1498",34.3871,6.0804,4.74
-91.8463666996778,40.3790197515063,"P1498",34.3981,6.0785,4.73
-91.8463664996778,40.3790388515063,"P1498",34.4141,6.0757,4.73
-91.8463662996779,40.3790578515063,"P1498",34.4101,6.0764,4.73
-91.8463657996779,40.3790768515063,"P1498",34.3711,6.0833,4.73
-91.8463651996778,40.3790958515063,"P1498",34.4011,6.078,4.74
-91.8463649996778,40.3791150515063,"P1498",34.3991,6.0783,4.74
-91.8463647996778,40.3791321515063,"P1498",34.3701,6.0834,4.65
-91.8463645996779,40.3791479515063,"P1498",34.6041,6.0423,4
-91.8463639996778,40.3791625515063,"P1498",34.8801,5.9945,3.85
-91.8463635996778,40.3791768515063,"P1498",35.0671,5.9625,3.74
-91.8463633996779,40.3791891515063,"P1498",35.1821,5.943,3.49
-91.8463638996779,40.3791982515063,"P1498",35.4851,5.8923,2.69
-91.8463639996778,40.3791988515063,"P1498",35.4851,5.8923,0.04
-91.8463639996778,40.3792002515063,"P1498",35.4851,5.8923,0.66
-91.8463638996779,40.3792166515063,"P1498",35.4851,5.8923,2.86
-91.8462203996778,40.3791828515063,"P1498",35.4851,5.8923,3.38
-91.8462210996778,40.3791644515063,"P1498",35.4851,5.8923,4.68
-91.8462208996778,40.3791469515063,"P1498",35.4851,5.8923,4.48
-91.8462207996779,40.3791288515063,"P1498",35.5121,5.8878,4.48
-91.8462210996778,40.3791110515063,"P1498",35.5211,5.8863,4.43
-91.8462214996779,40.3790931515063,"P1498",35.5331,5.8843,4.46
-91.8462215996778,40.3790752515063,"P1498",35.5471,5.882,4.45
-91.8462218996778,40.3790566515063,"P1498",35.5071,5.8886,4.5
-91.8462221996779,40.3790372515063,"P1498",35.4551,5.8973,4.62
-91.8462223996778,40.3790182515063,"P1498",35.3031,5.9227,4.72
-91.8462227996778,40.3789991515063,"P1498",35.2501,5.9316,4.77
-91.8462232996778,40.3789801515063,"P1498",35.2691,5.9284,4.75
-91.8462232996778,40.3789610515063,"P1498",35.2471,5.9321,4.75
-91.8462236996779,40.3789421515063,"P1498",34.2611,6.1028,4.74
-91.8462240996779,40.3789230515063,"P1498",35.4941,5.8908,4.74
-91.8462245996779,40.3789039515063,"P1498",36.8841,5.6688,4.75
-91.8462245996779,40.3788849515063,"P1498",36.9451,5.6594,4.74
-91.8462245996779,40.3788659515063,"P1498",37.1861,5.6228,4.73
-91.8462250996779,40.3788469515063,"P1498",37.1381,5.63,4.74
-91.8462253996778,40.3788279515063,"P1498",37.2451,5.6139,4.73
-91.8462258996778,40.3788090515063,"P1498",37.2211,5.6175,4.73
-91.8462260996778,40.3787898515063,"P1498",37.3201,5.6026,4.73
-91.8462261996778,40.3787707515063,"P1498",37.1941,5.6216,4.74
-91.8462264996779,40.3787517515063,"P1498",37.1921,5.6219,4.75
-91.8462267996779,40.3787326515063,"P1498",37.1381,5.63,4.75
-91.8462269996779,40.3787136515063,"P1498",37.2351,5.6154,4.74
-91.8462271996779,40.3786945515063,"P1498",37.2421,5.6143,4.75
-91.8462273996778,40.3786754515063,"P1498",37.1911,5.622,4.75
-91.8462280996778,40.3786564515063,"P1498",37.2151,5.6184,4.75
-91.8462284996778,40.3786372515063,"P1498",37.2541,5.6125,4.76
-91.8462286996779,40.3786181515063,"P1498",37.2181,5.6179,4.76
-91.8462287996778,40.3785989515063,"P1498",37.2391,5.6148,4.77
-91.8462290996778,40.3785798515063,"P1498",37.2321,5.6158,4.77
-91.8462294996778,40.3785606515063,"P1498",37.2391,5.6148,4.77
-91.8462297996778,40.3785415515063,"P1498",37.2581,5.6119,4.77
-91.8462303996779,40.3785223515063,"P1498",37.2861,5.6077,4.77
-91.8462302996778,40.3785033515063,"P1498",37.6132,5.5589,4.76
-91.8462306996778,40.3784841515063,"P1498",38.5292,5.4268,4.76
-91.8462307996779,40.3784650515063,"P1498",38.3392,5.4537,4.75
-91.8462313996778,40.3784459515063,"P1498",38.3782,5.4481,4.76
-91.8462317996779,40.3784268515063,"P1498",38.3992,5.4451,4.75
-91.8462318996778,40.3784077515063,"P1498",38.3292,5.4551,4.76
-91.8462319996779,40.3783886515063,"P1498",38.3972,5.4454,4.76
-91.8462321996778,40.3783695515063,"P1498",37.8842,5.5192,4.76
-91.8462325996778,40.3783504515063,"P1498",37.4321,5.5858,4.76
-91.8462329996779,40.3783312515063,"P1498",37.5462,5.5688,4.76
-91.8462334996779,40.3783121515063,"P1498",37.3791,5.5937,4.76
-91.8462333996778,40.3782931515063,"P1498",37.3761,5.5942,4.76
-91.8462337996778,40.3782738515063,"P1498",37.3941,5.5915,4.77
-91.8462342996778,40.3782548515063,"P1498",37.3901,5.5921,4.76
-91.8462343996779,40.3782357515063,"P1498",37.3651,5.5958,4.76
-91.8462346996779,40.3782166515063,"P1498",37.4171,5.588,4.75
-91.8462349996778,40.3781975515063,"P1498",37.3771,5.594,4.75
-91.8462352996778,40.3781783515063,"P1498",37.4141,5.5885,4.77
-91.8462355996779,40.3781592515063,"P1498",37.3831,5.5931,4.76
-91.8462358996779,40.3781402515063,"P1498",37.4311,5.586,4.76
-91.8462361996778,40.3781209515063,"P1498",37.4341,5.5855,4.76
-91.8462363996778,40.3781019515063,"P1498",37.4881,5.5775,4.76
-91.8462365996779,40.3780829515063,"P1498",37.8932,5.5179,4.76
-91.8462372996779,40.3780638515063,"P1498",38.4722,5.4348,4.75
-91.8462375996778,40.3780447515063,"P1498",38.5502,5.4238,4.75
-91.8462378996778,40.3780257515063,"P1498",38.5922,5.4179,4.75
-91.8462378996778,40.3780066515063,"P1498",38.5212,5.4279,4.75
-91.8462386996779,40.3779876515063,"P1498",38.3352,5.4542,4.74
-91.8462385996778,40.3779684515063,"P1498",38.5062,5.43,4.75
-91.8462388996778,40.3779494515063,"P1498",38.4272,5.4412,4.75
-91.8462386996779,40.3779303515063,"P1498",38.3452,5.4528,4.75
-91.8462404996778,40.3779111515063,"P1498",38.3942,5.4459,4.76
-91.8462404996778,40.3778921515063,"P1498",38.4252,5.4415,4.75
-91.8462407996778,40.3778730515063,"P1498",38.3802,5.4478,4.76
-91.8462415996779,40.3778539515063,"P1498",38.4392,5.4395,4.75
-91.8462421996778,40.3778347515063,"P1498",38.4962,5.4314,4.77
-91.8462428996778,40.3778157515063,"P1498",37.5502,5.5683,4.76
-91.8462432996779,40.3777966515063,"P1498",37.2671,5.6105,4.76
-91.8462428996778,40.3777776515063,"P1498",37.5432,5.5693,4.74
-91.8462441996779,40.3777585515063,"P1498",37.6052,5.5601,4.75
-91.8462445996778,40.3777394515063,"P1498",37.3841,5.593,4.74
-91.8462449996779,40.3777204515063,"P1498",37.3071,5.6045,4.75
-91.8462451996779,40.3777012515063,"P1498",37.3301,5.6011,4.75
-91.8462445996778,40.3776822515063,"P1498",37.2931,5.6066,4.76
-91.8462446996779,40.3776632515063,"P1498",37.3261,5.6017,4.75
-91.8462444996779,40.3776442515063,"P1498",37.2681,5.6104,4.74
-91.8462450996778,40.3776251515063,"P1498",37.2641,5.611,4.74
-91.8462450996778,40.3776059515063,"P1498",37.2691,5.6102,4.75
-91.8462444996779,40.3775870515063,"P1498",37.2291,5.6163,4.75
-91.8462445996778,40.3775679515063,"P1498",37.2071,5.6196,4.75
-91.8462446996779,40.3775488515063,"P1498",37.2711,5.6099,4.75
-91.8462450996778,40.3775298515063,"P1498",37.2791,5.6087,4.74
-91.8462454996778,40.3775108515063,"P1498",37.2701,5.6101,4.74
-91.8462459996778,40.3774916515063,"P1498",37.3041,5.605,4.74
-91.8462463996779,40.3774726515063,"P1498",37.3181,5.6029,4.75
-91.8462466996778,40.3774535515063,"P1498",37.3131,5.6036,4.75
-91.8462469996778,40.3774345515063,"P1498",37.2871,5.6075,4.75
-91.8462472996779,40.3774155515063,"P1498",36.4351,5.7387,4.74
-91.8462474996778,40.3773965515063,"P1498",35.2181,5.937,4.74
-91.8462476996778,40.3773774515063,"P1498",34.4351,6.072,4.73
-91.8462480996779,40.3773584515063,"P1498",34.4281,6.0732,4.74
-91.8462481996778,40.3773394515063,"P1498",34.6061,6.042,4.73
-91.8462488996778,40.3773205515063,"P1498",34.5861,6.0455,4.73
-91.8462492996779,40.3773015515063,"P1498",34.6031,6.0425,4.72
-91.8462494996779,40.3772825515063,"P1498",34.5581,6.0504,4.72
-91.8462496996779,40.3772636515063,"P1498",34.4801,6.064,4.72
-91.8462493996778,40.3772447515063,"P1498",34.4321,6.0725,4.72
-91.8462504996779,40.3772256515063,"P1498",34.3941,6.0792,4.73
-91.8462500996778,40.3772066515063,"P1498",34.3281,6.0909,4.74
-91.8462503996778,40.3771875515063,"P1498",34.3081,6.0944,4.75
-91.8462507996778,40.3771685515063,"P1498",34.3271,6.0911,4.74
-91.8462509996778,40.3771494515063,"P1498",34.3601,6.0852,4.74
-91.8462513996779,40.3771302515063,"P1498",34.3611,6.085,4.75
-91.8462520996779,40.3771112515063,"P1498",34.3361,6.0895,4.75
-91.8462529996778,40.3770921515063,"P1498",34.3371,6.0893,4.76
-91.8462524996778,40.3770730515063,"P1498",34.3491,6.0872,4.76
-91.8462520996779,40.3770539515063,"P1498",34.2911,6.0975,4.76
-91.8462526996778,40.3770347515063,"P1498",34.3001,6.0959,4.76
-91.8462530996779,40.3770157515063,"P1498",34.2961,6.0966,4.75
-91.8462538996778,40.3769968515063,"P1498",34.3351,6.0896,4.75
-91.8462538996778,40.3769777515063,"P1498",34.3231,6.0918,4.73
-91.8462536996778,40.3769587515063,"P1498",34.2851,6.0985,4.73
-91.8462540996779,40.3769398515063,"P1498",34.3361,6.0895,4.72
-91.8462544996779,40.3769207515063,"P1498",34.3141,6.0934,4.74
-91.8462548996778,40.3769018515063,"P1498",34.3051,6.095,4.73
-91.8462547996779,40.3768827515063,"P1498",34.2371,6.1071,4.74
-91.8462553996778,40.3768637515063,"P1498",34.2851,6.0985,4.72
-91.8462562996778,40.3768447515063,"P1498",34.2781,6.0998,4.74
-91.8462563996779,40.3768257515063,"P1498",34.2761,6.1001,4.74
-91.8462565996778,40.3768066515063,"P1498",34.2541,6.104,4.75
-91.8462569996778,40.3767875515063,"P1498",34.3081,6.0944,4.75
-91.8462572996778,40.3767685515063,"P1498",34.3081,6.0944,4.75
-91.8462572996778,40.3767494515063,"P1498",34.3181,6.0927,4.74
-91.8462576996778,40.3767306515063,"P1498",34.3601,6.0852,4.73
-91.8462576996778,40.3767115515063,"P1498",34.3971,6.0787,4.74
-91.8462579996778,40.3766924515063,"P1498",34.4151,6.0755,4.74
-91.8462582996778,40.3766734515063,"P1498",34.3601,6.0852,4.74
-91.8462588996778,40.3766543515063,"P1498",34.3931,6.0794,4.75
-91.8462590996779,40.3766352515063,"P1498",34.3501,6.087,4.74
-91.8462595996779,40.3766160515063,"P1498",34.4221,6.0743,4.77
-91.8462594996778,40.3765970515063,"P1498",34.3911,6.0797,4.76
-91.8462603996778,40.3765779515063,"P1498",34.4261,6.0735,4.74
-91.8462605996778,40.3765588515063,"P1498",34.4381,6.0714,4.75
-91.8462605996778,40.3765396515063,"P1498",34.4831,6.0635,4.75
-91.8462608996778,40.3765205515063,"P1498",34.4351,6.072,4.76
-91.8462612996778,40.3765014515063,"P1498",34.4551,6.0684,4.77
-91.8462614996779,40.3764823515063,"P1498",34.4611,6.0674,4.77
-91.8462616996779,40.3764631515063,"P1498",34.5011,6.0603,4.77
-91.8462618996779,40.3764440515063,"P1498",34.4911,6.0621,4.77
-91.8462621996779,40.3764248515063,"P1498",34.5281,6.0556,4.77
-91.8462625996778,40.3764056515063,"P1498",34.5191,6.0572,4.77
-91.8462623996779,40.3763866515063,"P1498",34.5161,6.0577,4.76
-91.8462631996778,40.3763674515063,"P1498",34.4781,6.0644,4.75
-91.8462633996779,40.3763483515063,"P1498",34.4751,6.0649,4.77
-91.8462634996778,40.3763309515063,"P1498",34.4631,6.067,4.77
-91.8462638996779,40.3763121515063,"P1498",34.4181,6.075,4.77
-91.8462639996778,40.3762930515063,"P1498",34.4071,6.0769,4.75
-91.8462642996779,40.3762720515063,"P1498",34.3991,6.0783,4.74
-91.8462648996778,40.3762529515063,"P1498",34.4631,6.067,4.74
-91.8462649996778,40.3762377515063,"P1498",34.4211,6.0744,4.76
-91.8462652996779,40.3762168515063,"P1498",34.4581,6.0679,4.76
-91.8462659996779,40.3761960515063,"P1498",34.4301,6.0728,4.74
-91.8462658996778,40.3761769515063,"P1498",34.4301,6.0728,4.74
-91.8462663996778,40.3761579515063,"P1498",34.4301,6.0728,4.73
-91.8462672996778,40.3761406515063,"P1498",34.4301,6.0728,4.74
-91.8462666996779,40.3761217515063,"P1498",34.4261,6.0735,4.74
-91.8462669996779,40.3761026515063,"P1498",34.4281,6.0732,4.74
-91.8462677996778,40.3760817515063,"P1498",34.4381,6.0714,4.74
-91.8462678996779,40.3760630515063,"P1498",34.4301,6.0728,4.72
-91.8462679996778,40.3760439515063,"P1498",34.4681,6.0661,4.72
-91.8462680996778,40.3760252515063,"P1498",34.4681,6.0661,4.71
-91.8462685996779,40.3760103515063,"P1498",34.5501,6.0518,4.49
-91.8462684996778,40.3759964515063,"P1498",34.5501,6.0518,3.51
-91.8462692996778,40.3759846515063,"P1498",34.5501,6.0518,3.28
-91.8462688996779,40.3759747515063,"P1498",34.5501,6.0518,3.08
-91.8462692996778,40.3759670515063,"P1498",34.8441,6.0007,2.21
-91.8462697996779,40.3759654515063,"P1498",34.8441,6.0007,0.11
-91.8462696996778,40.3759654515063,"P1498",34.8441,6.0007,0.02
-91.8461100996778,40.3768240515063,"P1498",34.0921,6.1331,3.62
-91.8461101996779,40.3768403515063,"P1498",34.1381,6.1248,3.91
-91.8461099996779,40.3768591515063,"P1498",33.9861,6.1522,4.25
-91.8461097996778,40.3768773515063,"P1498",33.8431,6.1782,4.44
-91.8461097996778,40.3768944515063,"P1498",33.9381,6.1609,4.5
-91.8461094996779,40.3769118515063,"P1498",32.0581,6.5222,4.41
-91.8461090996778,40.3769289515063,"P1498",33.0811,6.3205,4.28
-91.8461091996779,40.3769461515063,"P1498",32.2421,6.485,4.29
-91.8461084996779,40.3769632515063,"P1498",35.2001,5.94,4.27
-91.8461083996778,40.3769806515063,"P1498",35.1811,5.9432,4.29
-91.8461081996778,40.3769978515063,"P1498",35.0871,5.9591,4.3
-91.8461081996778,40.3770149515063,"P1498",35.1581,5.9471,4.29
-91.8461076996778,40.3770323515063,"P1498",34.8871,5.9933,4.29
-91.8461072996779,40.3770495515063,"P1498",35.0141,5.9716,4.3
-91.8461072996779,40.3770669515063,"P1498",34.9371,5.9847,4.31
-91.8461070996779,40.3770842515063,"P1498",34.8461,6.0003,4.31
-91.8461066996778,40.3771015515063,"P1498",34.7911,6.0098,4.31
-91.8461060996779,40.3771188515063,"P1498",34.8411,6.0012,4.32
-91.8461056996778,40.3771361515063,"P1498",34.8061,6.0072,4.31
-91.8461053996779,40.3771535515063,"P1498",34.7771,6.0122,4.32
-91.8461049996778,40.3771709515063,"P1498",34.4611,6.0674,4.32
-91.8461047996778,40.3771882515063,"P1498",34.4641,6.0669,4.32
-91.8461051996779,40.3772055515063,"P1498",34.4661,6.0665,4.32
-91.8461043996779,40.3772228515063,"P1498",34.4761,6.0647,4.31
-91.8461040996778,40.3772402515063,"P1498",34.5081,6.0591,4.32
-91.8461038996778,40.3772576515063,"P1498",34.5051,6.0596,4.33
-91.8461035996778,40.3772749515063,"P1498",34.5281,6.0556,4.32
-91.8461031996779,40.3772923515063,"P1498",34.5391,6.0537,4.33
-91.8461036996779,40.3773096515063,"P1498",34.5591,6.0502,4.32
-91.8461031996779,40.3773269515063,"P1498",34.5701,6.0482,4.31
-91.8461028996778,40.3773442515063,"P1498",34.5931,6.0442,4.31
-91.8461024996779,40.3773615515063,"P1498",34.5981,6.0434,4.31
-91.8461020996779,40.3773789515063,"P1498",34.5631,6.0495,4.32
-91.8461019996779,40.3773963515063,"P1498",34.6001,6.043,4.32
-91.8461017996779,40.3774136515063,"P1498",34.5871,6.0453,4.32
-91.8461017996779,40.3774309515063,"P1498",34.6171,6.04,4.32
-91.8461014996778,40.3774483515063,"P1498",34.6051,6.0421,4.32
-91.8461011996778,40.3774656515063,"P1498",35.3151,5.9207,4.32
-91.8461009996778,40.3774829515063,"P1498",36.2501,5.7679,4.31
-91.8461006996778,40.3775003515063,"P1498",37.1361,5.6303,4.32
-91.8461002996778,40.3775176515063,"P1498",37.7442,5.5396,4.32
-91.8460998996779,40.3775350515063,"P1498",37.5742,5.5647,4.32
-91.8460997996778,40.3775523515063,"P1498",37.5052,5.5749,4.32
-91.8460991996779,40.3775698515063,"P1498",37.4361,5.5852,4.33
-91.8460989996778,40.3775871515063,"P1498",37.4541,5.5825,4.33
-91.8460985996778,40.3776045515063,"P1498",37.4751,5.5794,4.32
-91.8460980996778,40.3776219515063,"P1498",37.2021,5.6203,4.33
-91.8460978996778,40.3776393515063,"P1498",37.6292,5.5566,4.33
-91.8460974996779,40.3776566515063,"P1498",37.4051,5.5898,4.33
-91.8460970996778,40.3776738515063,"P1498",37.5542,5.5677,4.31
-91.8460968996778,40.3776912515063,"P1498",37.4611,5.5815,4.32
-91.8460965996778,40.3777086515063,"P1498",37.5452,5.569,4.32
-91.8460964996779,40.3777260515063,"P1498",37.4441,5.584,4.32
-91.8460961996778,40.3777434515063,"P1498",37.4521,5.5828,4.33
-91.8460958996778,40.3777608515063,"P1498",37.4391,5.5848,4.33
-91.8460956996778,40.3777782515063,"P1498",37.4261,5.5867,4.34
-91.8460954996778,40.3777956515063,"P1498",37.4771,5.5791,4.33
-91.8460954996778,40.3778132515063,"P1498",37.5282,5.5715,4.35
-91.8460951996778,40.3778306515063,"P1498",37.4221,5.5873,4.35
-91.8460945996779,40.3778480515063,"P1498",37.4451,5.5839,4.35
-91.8460942996778,40.3778656515063,"P1498",37.3611,5.5964,4.35
-91.8460940996779,40.3778831515063,"P1498",37.1381,5.63,4.35
-91.8460939996778,40.3779005515063,"P1498",38.2002,5.4735,4.36
-91.8460938996779,40.3779181515063,"P1498",37.9582,5.5084,4.36
-91.8460936996779,40.3779355515063,"P1498",33.8111,6.184,4.36
-91.8460933996779,40.3779531515063,"P1498",33.8911,6.1694,4.36
-91.8460930996778,40.3779706515063,"P1498",38.1642,5.4787,4.36
-91.8460927996778,40.3779880515063,"P1498",38.0792,5.4909,4.35
-91.8460924996779,40.3780054515063,"P1498",38.1582,5.4795,4.34
-91.8460922996778,40.3780229515063,"P1498",38.2672,5.4639,4.35
-91.8460922996778,40.3780404515063,"P1498",38.2062,5.4726,4.35
-91.8460920996778,40.3780578515063,"P1498",38.2682,5.4638,4.35
-91.8460915996778,40.3780753515063,"P1498",38.3192,5.4565,4.35
-91.8460914996779,40.3780928515063,"P1498",38.2832,5.4616,4.36
-91.8460911996778,40.3781103515063,"P1498",38.1962,5.4741,4.36
-91.8460907996779,40.3781277515063,"P1498",38.2692,5.4636,4.35
-91.8460901996778,40.3781453515063,"P1498",38.5092,5.4296,4.35
-91.8460901996778,40.3781628515063,"P1498",37.7482,5.539,4.35
-91.8460898996778,40.3781802515063,"P1498",37.5782,5.5641,4.36
-91.8460892996778,40.3781976515063,"P1498",37.1041,5.6352,4.35
-91.8460889996778,40.3782151515063,"P1498",37.3601,5.5966,4.35
-91.8460889996778,40.3782326515063,"P1498",37.4191,5.5877,4.35
-91.8460886996778,40.3782500515063,"P1498",37.3081,5.6044,4.35
-91.8460882996778,40.3782675515063,"P1498",37.3931,5.5916,4.35
-91.8460882996778,40.3782814515063,"P1498",37.3841,5.593,4.35
-91.8460880996778,40.3783024515063,"P1498",37.2421,5.6143,4.34
-91.8460876996779,40.3783198515063,"P1498",37.2901,5.6071,4.34
-91.8460873996779,40.3783373515063,"P1498",37.2391,5.6148,4.35
-91.8460868996778,40.3783547515063,"P1498",37.2881,5.6074,4.35
-91.8460868996778,40.3783720515063,"P1498",37.3191,5.6027,4.34
-91.8460864996779,40.3783896515063,"P1498",37.2991,5.6057,4.34
-91.8460866996779,40.3784069515063,"P1498",37.3601,5.5966,4.34
-91.8460859996779,40.3784244515063,"P1498",37.1301,5.6312,4.35
-91.8460857996779,40.3784418515063,"P1498",37.3761,5.5942,4.33
-91.8460857996779,40.3784593515063,"P1498",38.4612,5.4364,4.35
-91.8460851996778,40.3784767515063,"P1498",38.2932,5.4602,4.35
-91.8460850996779,40.3784942515063,"P1498",37.9992,5.5025,4.35
-91.8460849996778,40.3785116515063,"P1498",38.0092,5.501,4.34
-91.8460840996779,40.3785291515063,"P1498",38.1342,5.483,4.35
-91.8460842996779,40.3785466515063,"P1498",38.1462,5.4813,4.34
-91.8460842996779,40.3785640515063,"P1498",38.1302,5.4836,4.35
-91.8460838996779,40.3785814515063,"P1498",38.1442,5.4815,4.34
-91.8460836996778,40.3785990515063,"P1498",38.2172,5.4711,4.35
-91.8460832996778,40.3786164515063,"P1498",38.2232,5.4702,4.35
-91.8460826996779,40.3786340515063,"P1498",38.1872,5.4754,4.36
-91.8460826996779,40.3786514515063,"P1498",38.2252,5.4699,4.36
-91.8460824996778,40.3786688515063,"P1498",38.1482,5.481,4.35
-91.8460822996778,40.3786863515063,"P1498",38.1632,5.4788,4.35
-91.8460818996779,40.3787038515063,"P1498",38.1712,5.4777,4.34
-91.8460815996778,40.3787212515063,"P1498",38.1922,5.4747,4.35
-91.8460812996778,40.3787388515063,"P1498",38.2172,5.4711,4.36
-91.8460810996778,40.3787562515063,"P1498",38.2182,5.4709,4.36
-91.8460806996779,40.3787736515063,"P1498",38.2052,5.4728,4.34
-91.8460803996778,40.3787910515063,"P1498",38.2292,5.4694,4.34
-91.8460799996779,40.3788085515063,"P1498",38.2082,5.4724,4.34
-91.8460797996779,40.3788260515063,"P1498",38.2042,5.4729,4.36
-91.8460796996778,40.3788435515063,"P1498",38.0832,5.4903,4.35
-91.8460794996779,40.3788610515063,"P1498",37.7342,5.5411,4.36
-91.8460793996778,40.3788785515063,"P1498",37.2921,5.6068,4.36
-91.8460789996778,40.3788960515063,"P1498",37.0561,5.6425,4.36
-91.8460785996779,40.3789134515063,"P1498",37.1971,5.6211,4.36
-91.8460783996779,40.3789309515063,"P1498",37.2361,5.6152,4.36
-91.8460778996779,40.3789484515063,"P1498",37.3311,5.6009,4.35
-91.8460776996778,40.3789659515063,"P1498",37.2741,5.6095,4.35
-91.8460775996779,40.3789833515063,"P1498",37.2661,5.6107,4.35
-91.8460773996779,40.3790009515063,"P1498",37.2781,5.6089,4.36
-91.8460767996778,40.3790184515063,"P1498",37.2331,5.6157,4.36
-91.8460763996779,40.3790359515063,"P1498",37.2421,5.6143,4.37
-91.8460765996778,40.3790534515063,"P1498",37.2521,5.6128,4.36
-91.8460759996779,40.3790709515063,"P1498",37.2081,5.6194,4.36
-91.8460755996778,40.3790884515063,"P1498",37.2451,5.6139,4.36
